prime_mover_no	fuel_1_no	UTILNAME	PLTNAME	year	net.generation.annual	fuel.consumption	fuel.stock	plant_code	fuel_1	prime_mover
2	2	UNITED ILLUMINATING CO	BRDGEPT HBR	1996	2062	3692	520	568	FO2	ST
2	3	UNITED ILLUMINATING CO	BRDGEPT HBR	1996	315380	520932	57480	568	FO6	ST
2	6	UNITED ILLUMINATING CO	BRDGEPT HBR	1996	2367889	925330	172973	568	BIT	ST
4	2	UNITED ILLUMINATING CO	BRDGEPT HBR	1996	337	588	382	568	FO2	GT
2	2	UNITED ILLUMINATING CO	ENGLISH	1996	0	0	0	569	FO2	ST
2	3	UNITED ILLUMINATING CO	ENGLISH	1996	0	0	0	569	FO6	ST
2	2	UNITED ILLUMINATING CO	N HAVEN HBR	1996	2640	4645	334	6156	FO2	ST
2	3	UNITED ILLUMINATING CO	N HAVEN HBR	1996	1615375	2529064	307906	6156	FO6	ST
2	9	UNITED ILLUMINATING CO	N HAVEN HBR	1996	194279	1912027	0	6156	NG	ST
1		NORWICH (CITY OF)	SECOND ST	1996	3315	0	0	580	WAT	HY
1		NORWICH (CITY OF)	OCCUM	1996	3767	0	0	582	WAT	HY
1		NORWICH (CITY OF)	TENTH ST	1996	5014	0	0	583	WAT	HY
4	2	NORWICH (CITY OF)	N MAIN ST	1996	233	608	3047	581	FO2	GT
3	2	SOUTH NORWALK (CITY OF)	SO NORWALK	1996	602	1037	1163	6598	FO2	IC
2	3	WALLINGFORD (CITY OF)	PIERCE	1996	1374	4275	912	6635	FO6	ST
1		CENTRAL HUDSON GAS & ELEC	DASHVILLE	1996	11464	0	0	2481	WAT	HY
1		CENTRAL HUDSON GAS & ELEC	NEVERSINK	1996	88152	0	0	2483	WAT	HY
1		CENTRAL HUDSON GAS & ELEC	STURGEON PL	1996	78430	0	0	2486	WAT	HY
2	3	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1996	0	0	11513	2480	FO6	ST
2	6	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1996	2096662	814140	129059	2480	BIT	ST
2	9	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1996	36746	468884	0	2480	NG	ST
3	2	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1996	105	144	280	2480	FO2	IC
4	2	CENTRAL HUDSON GAS & ELEC	SOUTH CAIRO	1996	887	2356	2151	2485	FO2	GT
4	2	CENTRAL HUDSON GAS & ELEC	W COXSACKIE	1996	78	235	2585	2487	FO2	GT
4	9	CENTRAL HUDSON GAS & ELEC	W COXSACKIE	1996	1728	23883	0	2487	NG	GT
2	2	CENTRAL HUDSON GAS & ELEC	ROSETON JO	1996	1872	3553	1267	8006	FO2	ST
2	3	CENTRAL HUDSON GAS & ELEC	ROSETON JO	1996	896993	1471690	495210	8006	FO6	ST
2	9	CENTRAL HUDSON GAS & ELEC	ROSETON JO	1996	85820	924155	0	8006	NG	ST
1		CENTRAL HUDSON GAS & ELEC	HIGH FALLS	1996	10704	0	0	579	WAT	HY
1		CENTRAL VT PUB SERV CORP	CARVERS FLS	1996	8515	0	0	6456	WAT	HY
2	3	CONSOL EDISON CO N Y INC	ARTHUR KILL	1996	0	0	18146	2490	FO6	ST
2	9	CONSOL EDISON CO N Y INC	ARTHUR KILL	1996	731153	7598556	0	2490	NG	ST
4	2	CONSOL EDISON CO N Y INC	ARTHUR KILL	1996	0	0	0	2490	FO2	GT
2	1	CONSOL EDISON CO N Y INC	INDIAN PT	1996	7813229	0	0	2497	UR	ST
2	3	CONSOL EDISON CO N Y INC	ASTORIA	1996	1245513	2046212	120245	8906	FO6	ST
2	9	CONSOL EDISON CO N Y INC	ASTORIA	1996	1909332	19624151	0	8906	NG	ST
4	2	CONSOL EDISON CO N Y INC	ASTORIA	1996	39690	97654	74467	8906	FO2	GT
4	9	CONSOL EDISON CO N Y INC	ASTORIA	1996	132595	1841498	0	8906	NG	GT
2	3	CONSOL EDISON CO N Y INC	EAST RIVER	1996	151845	342614	147288	2493	FO6	ST
2	9	CONSOL EDISON CO N Y INC	EAST RIVER	1996	143539	2012505	0	2493	NG	ST
2	3	CONSOL EDISON CO N Y INC	59TH STREET	1996	0	0	0	2503	FO6	ST
2	9	CONSOL EDISON CO N Y INC	59TH STREET	1996	0	0	0	2503	NG	ST
4	2	CONSOL EDISON CO N Y INC	59TH STREET	1996	-669	0	0	2503	FO2	GT
4	2	CONSOL EDISON CO N Y INC	GOWANUS	1996	85766	252357	42793	2494	FO2	GT
4	2	CONSOL EDISON CO N Y INC	INDIAN PT	1996	1727	6843	17420	2497	FO2	GT
2	3	CONSOL EDISON CO N Y INC	HUDSON AVE	1996	138574	232718	149179	2496	FO6	ST
4	2	CONSOL EDISON CO N Y INC	HUDSON AVE	1996	2181	8327	4424	2496	FO2	GT
4	2	CONSOL EDISON CO N Y INC	NARROWS BAY	1996	33829	96761	63671	2499	FO2	GT
4	9	CONSOL EDISON CO N Y INC	NARROWS BAY	1996	113655	1854193	0	2499	NG	GT
2	3	CONSOL EDISON CO N Y INC	RAVENSWOOD	1996	854013	1510281	29561	2500	FO6	ST
2	9	CONSOL EDISON CO N Y INC	RAVENSWOOD	1996	2627145	28332229	0	2500	NG	ST
4	2	CONSOL EDISON CO N Y INC	RAVENSWOOD	1996	16721	46191	33498	2500	FO2	GT
4	9	CONSOL EDISON CO N Y INC	RAVENSWOOD	1996	49869	784081	0	2500	NG	GT
2	3	CONSOL EDISON CO N Y INC	74TH STREET	1996	-6253	25636	1452	2504	FO6	ST
4	2	CONSOL EDISON CO N Y INC	74TH STREET	1996	-147	0	1929	2504	FO2	GT
2	3	CONSOL EDISON CO N Y INC	WATERSIDE	1996	8882	19134	0	2502	FO6	ST
2	9	CONSOL EDISON CO N Y INC	WATERSIDE	1996	548251	6360686	0	2502	NG	ST
2	3	CONSOL EDISON CO N Y INC	OIL STORAGE	1996	0	0	2354157	8801	FO6	ST
4	2	CONSOL EDISON CO N Y INC	OIL STORAGE	1996	0	0	261675	8802	FO2	GT
4	2	CONSOL EDISON CO N Y INC	BUCHANAN	1996	3962	10692	4221	4233	FO2	GT
1		HYDRO DEV GROUP INC	DEXTER	1996	0	0	0	2505	WAT	HY
1		HYDRO DEV GROUP INC	PYRITES #1	1996	0	0	0	2506	WAT	HY
1		HYDRO DEV GROUP INC	PYRITES #2	1996	0	0	0	7031	WAT	HY
1		HYDRO DEV GROUP INC	HAILESBORO	1996	0	0	0	6573	WAT	HY
1		HYDRO DEV GROUP INC	FOWLER	1996	0	0	0	6572	WAT	HY
1		HYDRO DEV GROUP INC	#6 MILL	1996	0	0	0	453	WAT	HY
1		HYDRO DEV GROUP INC	COPENHAGEN	1996	0	0	0	742	WAT	HY
1		HYDRO DEV GROUP INC	DIAMOND IS	1996	0	0	0	2553	WAT	HY
1		HYDRO DEV GROUP INC	THERESA	1996	0	0	0	2618	WAT	HY
1		HYDRO DEV GROUP INC	#3 MILL	1996	0	0	0	743	WAT	HY
1		HYDRO DEV GROUP INC	GOODYEAR LK	1996	0	0	0	7358	WAT	HY
3	2	FISHERS IS ELEC CORP (THE	FISHERS ISL	1996	0	0	0	6575	FO2	IC
4	2	LONG ISLAND LIGHTING CO	W BABYLON	1996	1721	4260	9462	2521	FO2	GT
2	2	LONG ISLAND LIGHTING CO	E F BARRETT	1996	0	0	0	2511	FO2	ST
2	3	LONG ISLAND LIGHTING CO	E F BARRETT	1996	110476	192379	246100	2511	FO6	ST
2	9	LONG ISLAND LIGHTING CO	E F BARRETT	1996	1489344	15680144	0	2511	NG	ST
4	2	LONG ISLAND LIGHTING CO	E F BARRETT	1996	3118	10247	19835	2511	FO2	GT
4	9	LONG ISLAND LIGHTING CO	E F BARRETT	1996	26237	421622	0	2511	NG	GT
2	3	LONG ISLAND LIGHTING CO	FAR ROCKWAY	1996	0	0	630	2513	FO6	ST
2	9	LONG ISLAND LIGHTING CO	FAR ROCKWAY	1996	230876	2691632	0	2513	NG	ST
2	3	LONG ISLAND LIGHTING CO	GLENWOOD	1996	0	0	0	2514	FO6	ST
2	9	LONG ISLAND LIGHTING CO	GLENWOOD	1996	519333	6153960	0	2514	NG	ST
4	2	LONG ISLAND LIGHTING CO	GLENWOOD	1996	5666	14612	33398	2514	FO2	GT
3	2	LONG ISLAND LIGHTING CO	E HAMPTON	1996	421	868	1109	2512	FO2	IC
4	2	LONG ISLAND LIGHTING CO	E HAMPTON	1996	2323	5659	2447	2512	FO2	GT
4	2	LONG ISLAND LIGHTING CO	SOUTHOLD	1996	240	1391	2722	2520	FO2	GT
2	2	LONG ISLAND LIGHTING CO	NORTHPORT	1996	13218	24153	10141	2516	FO2	ST
2	3	LONG ISLAND LIGHTING CO	NORTHPORT	1996	2763919	4566151	1234603	2516	FO6	ST
2	9	LONG ISLAND LIGHTING CO	NORTHPORT	1996	2259458	23947690	0	2516	NG	ST
4	2	LONG ISLAND LIGHTING CO	NORTHPORT	1996	-48	402	1958	2516	FO2	GT
3	2	LONG ISLAND LIGHTING CO	SHOREHAM	1996	0	0	0	2518	FO2	IC
4	2	LONG ISLAND LIGHTING CO	SHOREHAM	1996	2079	5590	12563	2518	FO2	GT
2	2	LONG ISLAND LIGHTING CO	P JEFFERSON	1996	4248	7786	257	2517	FO2	ST
2	3	LONG ISLAND LIGHTING CO	P JEFFERSON	1996	1213256	1996858	351178	2517	FO6	ST
4	2	LONG ISLAND LIGHTING CO	P JEFFERSON	1996	233	1094	2040	2517	FO2	GT
4	2	LONG ISLAND LIGHTING CO	SOUTHAMPTON	1996	249	1464	2443	2519	FO2	GT
3	2	LONG ISLAND LIGHTING CO	MONTAUK	1996	342	769	481	2515	FO2	IC
4	2	LONG ISLAND LIGHTING CO	HOLTSVILLE	1996	32471	86890	110494	8007	FO2	GT
4	2	LONG ISLAND LIGHTING CO	BROOKHAVEN	1996	79131	167461	33206	7146	FO2	GT
1		N Y STATE ELEC & GAS CORP	CADYVILLE	1996	29457	0	0	2522	WAT	HY
1		N Y STATE ELEC & GAS CORP	MILL 'C'	1996	25350	0	0	6486	WAT	HY
1		N Y STATE ELEC & GAS CORP	HIGH FALLS	1996	98429	0	0	2530	WAT	HY
1		N Y STATE ELEC & GAS CORP	KENT FALLS	1996	43152	0	0	2532	WAT	HY
1		N Y STATE ELEC & GAS CORP	KEUKA	1996	2641	0	0	2533	WAT	HY
1		N Y STATE ELEC & GAS CORP	RAINBOW FLS	1996	11532	0	0	6526	WAT	HY
1		N Y STATE ELEC & GAS CORP	SENECA FLS	1996	20516	0	0	6525	WAT	HY
1		N Y STATE ELEC & GAS CORP	WATERLOO	1996	5931	0	0	2538	WAT	HY
2	2	N Y STATE ELEC & GAS CORP	GOUDEY	1996	916	3844	891	2526	FO2	ST
2	6	N Y STATE ELEC & GAS CORP	GOUDEY	1996	581617	231788	66853	2526	BIT	ST
2	2	N Y STATE ELEC & GAS CORP	GREENIDGE	1996	1598	3858	1212	2527	FO2	ST
2	6	N Y STATE ELEC & GAS CORP	GREENIDGE	1996	584688	232196	74887	2527	BIT	ST
2	6	N Y STATE ELEC & GAS CORP	HICKLING	1996	184656	151057	15661	2529	BIT	ST
2	B	N Y STATE ELEC & GAS CORP	JENNISON	1996	39886	0	0	2531	WOD	ST
2	6	N Y STATE ELEC & GAS CORP	JENNISON	1996	190168	129215	5072	2531	BIT	ST
2	2	N Y STATE ELEC & GAS CORP	MILLIKEN	1996	1524	2656	1794	2535	FO2	ST
2	6	N Y STATE ELEC & GAS CORP	MILLIKEN	1996	1924334	777647	64635	2535	BIT	ST
3	2	N Y STATE ELEC & GAS CORP	MILLIKEN	1996	253	764	0	2535	FO2	IC
3	2	N Y STATE ELEC & GAS CORP	HARRIS LAKE	1996	73	267	192	2528	FO2	IC
1		N Y STATE ELEC & GAS CORP	MECHANICVLE	1996	71631	0	0	625	WAT	HY
2	2	N Y STATE ELEC & GAS CORP	KINTIGH	1996	4585	8122	3862	6082	FO2	ST
2	6	N Y STATE ELEC & GAS CORP	KINTIGH	1996	4451694	1730016	92018	6082	BIT	ST
2	1	NIAGARA MOHAWK POWER CORP	NINE MILE P	1996	4676173	0	0	2589	UR	ST
2	1	NIAGARA MOHAWK POWER CORP	NINE MILE P	1996	8698966	0	0	2589	UR	ST
1		NIAGARA MOHAWK POWER CORP	ALLENS FLS	1996	26678	0	0	2540	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BALDWINSVLE	1996	1568	0	0	2542	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BELFORT	1996	12938	0	0	2544	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BENNETTS B	1996	101084	0	0	2545	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BLACK RIVER	1996	38889	0	0	2546	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BLAKE	1996	76855	0	0	2547	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BROWNS FLS	1996	67784	0	0	2548	WAT	HY
1		NIAGARA MOHAWK POWER CORP	CHASM	1996	21101	0	0	2550	WAT	HY
1		NIAGARA MOHAWK POWER CORP	COLTON	1996	204532	0	0	2551	WAT	HY
1		NIAGARA MOHAWK POWER CORP	DEFERIET	1996	61859	0	0	2552	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EAGLE	1996	37386	0	0	2555	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EEL WEIR	1996	10847	0	0	2556	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EFFLEY	1996	17246	0	0	2557	WAT	HY
1		NIAGARA MOHAWK POWER CORP	ELMER	1996	11340	0	0	2559	WAT	HY
1		NIAGARA MOHAWK POWER CORP	ET NORFOLK	1996	25692	0	0	2561	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FIVE FALLS	1996	125201	0	0	2562	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FLAT ROCK	1996	19710	0	0	2563	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FRANKLIN F	1996	10481	0	0	2564	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FULTON	1996	4988	0	0	2566	WAT	HY
1		NIAGARA MOHAWK POWER CORP	GRANBY	1996	49546	0	0	2569	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HANNAWA	1996	54178	0	0	2571	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HERRINGS	1996	26566	0	0	2572	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HEUVELTON	1996	5198	0	0	2573	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HIGH DAM 6	1996	45418	0	0	2574	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HIGH FALLS	1996	34974	0	0	2575	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HIGLEY	1996	35361	0	0	2576	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HOGANSBURG	1996	2021	0	0	2577	WAT	HY
1		NIAGARA MOHAWK POWER CORP	KAMARGO	1996	26135	0	0	2581	WAT	HY
1		NIAGARA MOHAWK POWER CORP	LIGHTHOUSE	1996	27031	0	0	2582	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MACOMB	1996	6480	0	0	2583	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MINETTO	1996	41558	0	0	2586	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MOSHIER	1996	47547	0	0	2588	WAT	HY
1		NIAGARA MOHAWK POWER CORP	NORFOLK	1996	29879	0	0	2590	WAT	HY
1		NIAGARA MOHAWK POWER CORP	NORWOOD	1996	14848	0	0	2591	WAT	HY
1		NIAGARA MOHAWK POWER CORP	OSWEGATCHIE	1996	0	0	0	2593	WAT	HY
1		NIAGARA MOHAWK POWER CORP	OSWEGO FL E	1996	29437	0	0	2595	WAT	HY
1		NIAGARA MOHAWK POWER CORP	OSWEGO FL W	1996	4770	0	0	2596	WAT	HY
1		NIAGARA MOHAWK POWER CORP	PARISHVILLE	1996	15955	0	0	2597	WAT	HY
1		NIAGARA MOHAWK POWER CORP	PIERCEFIELD	1996	12730	0	0	2598	WAT	HY
1		NIAGARA MOHAWK POWER CORP	PROSPECT	1996	75733	0	0	2599	WAT	HY
1		NIAGARA MOHAWK POWER CORP	RAINBOW	1996	126655	0	0	2600	WAT	HY
1		NIAGARA MOHAWK POWER CORP	RAYMONDVLE	1996	13796	0	0	2601	WAT	HY
1		NIAGARA MOHAWK POWER CORP	S EDWARDS	1996	20368	0	0	2604	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SEWALLS	1996	15967	0	0	2608	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SOFT MAPLE	1996	50935	0	0	2610	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SOTH COLTON	1996	105265	0	0	2611	WAT	HY
1		NIAGARA MOHAWK POWER CORP	STARK	1996	120692	0	0	2613	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SUGAR IS	1996	27362	0	0	2616	WAT	HY
1		NIAGARA MOHAWK POWER CORP	TAYLORVILLE	1996	27745	0	0	2617	WAT	HY
1		NIAGARA MOHAWK POWER CORP	TRENTON	1996	152888	0	0	2619	WAT	HY
1		NIAGARA MOHAWK POWER CORP	VARICK	1996	29531	0	0	2621	WAT	HY
1		NIAGARA MOHAWK POWER CORP	YALEVILLE	1996	3875	0	0	2624	WAT	HY
3	2	NIAGARA MOHAWK POWER CORP	NINE MILE P	1996	77	135	581	2589	FO2	IC
2	3	NIAGARA MOHAWK POWER CORP	OSWEGO	1996	174992	307569	214623	2594	FO6	ST
2	9	NIAGARA MOHAWK POWER CORP	OSWEGO	1996	39006	703504	0	2594	NG	ST
3	2	NIAGARA MOHAWK POWER CORP	OSWEGO	1996	0	0	2129	2594	FO2	IC
1		NIAGARA MOHAWK POWER CORP	BEARDSLEE F	1996	50707	0	0	2543	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EL J WEST	1996	79715	0	0	6527	WAT	HY
1		NIAGARA MOHAWK POWER CORP	EPHRATAH	1996	17280	0	0	2560	WAT	HY
1		NIAGARA MOHAWK POWER CORP	GLEN FALLS	1996	0	0	0	2567	WAT	HY
1		NIAGARA MOHAWK POWER CORP	GREEN ISL	1996	30011	0	0	6528	WAT	HY
1		NIAGARA MOHAWK POWER CORP	INGHAMS	1996	28356	0	0	2579	WAT	HY
1		NIAGARA MOHAWK POWER CORP	JOHNSONVLE	1996	9263	0	0	2580	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SCH ST COHS	1996	191922	0	0	2605	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SCHAGHTICKE	1996	64446	0	0	2606	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SCHUYLERVLE	1996	8745	0	0	2607	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SHERMAN	1996	141406	0	0	2609	WAT	HY
1		NIAGARA MOHAWK POWER CORP	SPIER FALLS	1996	259929	0	0	2612	WAT	HY
1		NIAGARA MOHAWK POWER CORP	STEWARTS BR	1996	139361	0	0	2614	WAT	HY
1		NIAGARA MOHAWK POWER CORP	STUYVESANT	1996	0	0	0	2615	WAT	HY
2	2	NIAGARA MOHAWK POWER CORP	ALBANY	1996	0	0	176	2539	FO2	ST
2	3	NIAGARA MOHAWK POWER CORP	ALBANY	1996	183488	320302	161713	2539	FO6	ST
2	9	NIAGARA MOHAWK POWER CORP	ALBANY	1996	307964	3444620	0	2539	NG	ST
3	2	NIAGARA MOHAWK POWER CORP	ALBANY	1996	0	0	0	2539	FO2	IC
4	2	NIAGARA MOHAWK POWER CORP	ALBANY	1996	0	0	0	2539	FO2	GT
4	9	NIAGARA MOHAWK POWER CORP	ALBANY	1996	0	0	0	2539	NG	GT
1		NIAGARA MOHAWK POWER CORP	GLENWOOD	1996	8103	0	0	2568	WAT	HY
1		NIAGARA MOHAWK POWER CORP	HYDRAULIC R	1996	10131	0	0	2578	WAT	HY
1		NIAGARA MOHAWK POWER CORP	WATERPORT	1996	16131	0	0	2623	WAT	HY
2	2	NIAGARA MOHAWK POWER CORP	DUNKIRK	1996	7734	13075	1253	2554	FO2	ST
2	6	NIAGARA MOHAWK POWER CORP	DUNKIRK	1996	3476111	1323445	107024	2554	BIT	ST
3	2	NIAGARA MOHAWK POWER CORP	DUNKIRK	1996	0	0	0	2554	FO2	IC
2	2	NIAGARA MOHAWK POWER CORP	C R HUNTLEY	1996	5820	10725	1956	2549	FO2	ST
2	6	NIAGARA MOHAWK POWER CORP	C R HUNTLEY	1996	3605446	1455481	133607	2549	BIT	ST
3	2	NIAGARA MOHAWK POWER CORP	C R HUNTLEY	1996	0	0	0	2549	FO2	IC
1		NIAGARA MOHAWK POWER CORP	OAK ORCHARD	1996	1154	0	0	2592	WAT	HY
1		NIAGARA MOHAWK POWER CORP	BEEBEE IS	1996	49029	0	0	6434	WAT	HY
1		NIAGARA MOHAWK POWER CORP	FEEDER DAM	1996	24913	0	0	2666	WAT	HY
1		NIAGARA MOHAWK POWER CORP	TALCVILLE	1996	1317	0	0	7583	WAT	HY
1		NIAGARA MOHAWK POWER CORP	MECHANVILLE	1996	2865	0	0	2584	WAT	HY
1		ORANGE & ROCKLAND UTL INC	GRAHAMSVILE	1996	98923	0	0	2627	WAT	HY
1		ORANGE & ROCKLAND UTL INC	MONGAUP FLS	1996	18703	0	0	2630	WAT	HY
1		ORANGE & ROCKLAND UTL INC	RIO	1996	51252	0	0	2631	WAT	HY
1		ORANGE & ROCKLAND UTL INC	SWING BR 1	1996	15269	0	0	2633	WAT	HY
1		ORANGE & ROCKLAND UTL INC	SWING BR 2	1996	7166	0	0	2634	WAT	HY
2	3	ORANGE & ROCKLAND UTL INC	BOWLINE PT	1996	227568	376958	289966	2625	FO6	ST
2	9	ORANGE & ROCKLAND UTL INC	BOWLINE PT	1996	612429	6213105	0	2625	NG	ST
2	3	ORANGE & ROCKLAND UTL INC	LOVETT	1996	7204	13201	82709	2629	FO6	ST
2	6	ORANGE & ROCKLAND UTL INC	LOVETT	1996	1697815	720989	67846	2629	BIT	ST
2	9	ORANGE & ROCKLAND UTL INC	LOVETT	1996	214379	2254181	0	2629	NG	ST
4	2	ORANGE & ROCKLAND UTL INC	HILLBURN	1996	96	1023	2144	2628	FO2	GT
4	9	ORANGE & ROCKLAND UTL INC	HILLBURN	1996	1541	27122	0	2628	NG	GT
4	2	ORANGE & ROCKLAND UTL INC	SHOEMAKER	1996	317	1571	3815	2632	FO2	GT
4	9	ORANGE & ROCKLAND UTL INC	SHOEMAKER	1996	5087	116816	0	2632	NG	GT
2	1	ROCHESTER GAS & ELEC CORP	GINNA	1996	2874568	0	0	6122	UR	ST
1		ROCHESTER GAS & ELEC CORP	MILLS M 172	1996	0	0	0	2636	WAT	HY
1		ROCHESTER GAS & ELEC CORP	MT MORR 160	1996	1346	0	0	2637	WAT	HY
1		ROCHESTER GAS & ELEC CORP	ROCHESTER 2	1996	35780	0	0	2639	WAT	HY
1		ROCHESTER GAS & ELEC CORP	ROCHESTER 5	1996	199477	0	0	2641	WAT	HY
1		ROCHESTER GAS & ELEC CORP	RCHESTER 26	1996	8602	0	0	2638	WAT	HY
1		ROCHESTER GAS & ELEC CORP	WISCOY 170	1996	3701	0	0	2646	WAT	HY
2	2	ROCHESTER GAS & ELEC CORP	ROCHESTER 3	1996	459	815	3165	2640	FO2	ST
2	6	ROCHESTER GAS & ELEC CORP	ROCHESTER 3	1996	399621	154631	967	2640	BIT	ST
4	2	ROCHESTER GAS & ELEC CORP	ROCHESTER 3	1996	448	1474	0	2640	FO2	GT
2	2	ROCHESTER GAS & ELEC CORP	ROCHESTER 7	1996	2861	5225	1287	2642	FO2	ST
2	6	ROCHESTER GAS & ELEC CORP	ROCHESTER 7	1996	1095824	440468	143179	2642	BIT	ST
4	2	ROCHESTER GAS & ELEC CORP	ROCHESTER 9	1996	0	0	0	2644	FO2	GT
4	9	ROCHESTER GAS & ELEC CORP	ROCHESTER 9	1996	488	7532	0	2644	NG	GT
3	2	FREEPORT (VILLAGE OF)	PLANT NO 2	1996	13286	30710	9856	2679	FO2	IC
4	2	FREEPORT (VILLAGE OF)	PLANT NO 2	1996	42	180	0	2679	FO2	GT
3	2	FREEPORT (VILLAGE OF)	PLANT NO 1	1996	5105	13484	1559	2678	FO2	IC
1		GOUVERNEUR (CITY OF)	GOUVERNEUR	1996	345	0	0	2680	WAT	HY
3	2	GREENPORT (CITY OF)	GREENPORT	1996	0	0	166	2681	FO2	IC
2	2	JAMESTOWN (CITY OF)	S A CARLSON	1996	363	951	367	2682	FO2	ST
2	6	JAMESTOWN (CITY OF)	S A CARLSON	1996	155771	93288	4204	2682	BIT	ST
3	2	ROCKVILLE CTR(VILLAGE OF)	ROCKVILLE C	1996	2393	6623	1814	2695	FO2	IC
3	9	ROCKVILLE CTR(VILLAGE OF)	ROCKVILLE C	1996	10618	115222	0	2695	NG	IC
1		SPRINGVILLE (CITY OF)	SPRINGVILLE	1996	27	0	0	2698	WAT	HY
1		WATERTOWN (CITY OF)	WATERTOWN	1996	26359	0	0	2700	WAT	HY
1		POWER AUTHY OF ST OF N Y	LEWISTON PG	1996	-320736	805420	0	2692	WAT	HY
2	1	POWER AUTHY OF ST OF N Y	FITZPATRICK	1996	5290380	0	0	6110	UR	ST
1		POWER AUTHY OF ST OF N Y	MOSES NIAG	1996	15434825	0	0	2693	WAT	HY
2	1	POWER AUTHY OF ST OF N Y	INDIAN PT 3	1996	5872490	0	0	8907	UR	ST
1		POWER AUTHY OF ST OF N Y	MOSES PR DM	1996	7227117	0	0	2694	WAT	HY
1		POWER AUTHY OF ST OF N Y	BLENHEIM G	1996	-825253	2489968	0	2691	WAT	HY
2	3	POWER AUTHY OF ST OF N Y	POLETTI	1996	890737	1497669	309000	2491	FO6	ST
2	9	POWER AUTHY OF ST OF N Y	POLETTI	1996	456748	4797657	0	2491	NG	ST
1		POWER AUTHY OF ST OF N Y	ASHOKAN	1996	13947	0	0	88	WAT	HY
1		POWER AUTHY OF ST OF N Y	KENSICO	1996	14407	0	0	650	WAT	HY
1		POWER AUTHY OF ST OF N Y	JARVIS	1996	36421	0	0	808	WAT	HY
1		POWER AUTHY OF ST OF N Y	CRESCENT	1996	67825	0	0	2685	WAT	HY
1		POWER AUTHY OF ST OF N Y	VISCHER FER	1996	57399	0	0	2686	WAT	HY
5	9	POWER AUTHY OF ST OF N Y	FLYNN	1996	200218	1567956	0	7314	WH	CC
6	2	POWER AUTHY OF ST OF N Y	FLYNN	1996	84187	115733	108939	7314	FO2	CT
6	9	POWER AUTHY OF ST OF N Y	FLYNN	1996	601452	4709870	0	7314	NG	CT
2	2	ATLANTIC CITY ELEC CO	DEEPWATER	1996	356	696	184	2384	FO2	ST
2	3	ATLANTIC CITY ELEC CO	DEEPWATER	1996	10099	18354	49743	2384	FO6	ST
2	6	ATLANTIC CITY ELEC CO	DEEPWATER	1996	459535	190099	72790	2384	BIT	ST
2	9	ATLANTIC CITY ELEC CO	DEEPWATER	1996	29274	311540	0	2384	NG	ST
4	2	ATLANTIC CITY ELEC CO	DEEPWATER	1996	-8	0	0	2384	FO2	GT
4	9	ATLANTIC CITY ELEC CO	DEEPWATER	1996	6534	73005	0	2384	NG	GT
4	2	ATLANTIC CITY ELEC CO	MISSOURI AV	1996	1142	3085	9650	2383	FO2	GT
2	2	ATLANTIC CITY ELEC CO	B L ENGLAND	1996	4183	8125	1639	2378	FO2	ST
2	3	ATLANTIC CITY ELEC CO	B L ENGLAND	1996	89621	156886	121103	2378	FO6	ST
2	6	ATLANTIC CITY ELEC CO	B L ENGLAND	1996	1727415	749287	175647	2378	BIT	ST
3	2	ATLANTIC CITY ELEC CO	B L ENGLAND	1996	157	304	0	2378	FO2	IC
4	2	ATLANTIC CITY ELEC CO	MIDDLE STA	1996	-6977	9407	14846	2382	FO2	GT
